time,raw_Fx,raw_Fy,raw_Fz,raw_Mx,raw_My,raw_Mz,filtered_Fx,filtered_Fy,filtered_Fz,filtered_Mx,filtered_My,filtered_Mz,offset_Fx,offset_Fy,offset_Fz,offset_Mx,offset_My,offset_Mz,target_Fx,target_Fy,target_Fz,target_Mx,target_My,target_Mz,velocity_Fx,velocity_Fy,velocity_Fz,velocity_Mx,velocity_My,velocity_Mz,ref_Fx,ref_Fy,ref_Fz,ref_Mx,ref_My,ref_Mz
1.238239431381225586e+01,-3.134453534198726188e-01,-5.787915912116887718e-01,-8.198811159217528344e-02,2.976673235551688043e-02,3.908959918300895439e-03,4.385315501707016733e-04,-3.622419689424059008e-01,-5.879240877496089146e-01,-1.373620686792619283e-01,3.118954292922123880e-02,1.262645297474415500e-03,-6.550783428729172516e-04,1.725033059060166645e-03,1.838274633539545245e-03,2.140155335993238362e-03,1.435660004192689497e-05,-1.000650744122065211e-05,-3.220246648505003072e-06,3.134637667787031901e-01,-2.230670067407553581e-01,1.595567439759207062e-01,-4.093933530319263667e-05,3.141437112121343134e+00,1.109502400185759608e-05,-6.090705949880006759e-04,-7.486025492046432563e-04,-1.197433794957760344e-03,-1.126934273713788527e-05,1.015827742812901293e-05,3.159512657217490589e-06,3.117387337196430019e-01,-2.249052813742949131e-01,1.574165886399274683e-01,-5.529593534511953164e-05,3.141447118628784452e+00,1.431527065036259958e-05
1.239245843887329102e+01,-3.768001611303207765e-01,-6.387089916779546961e-01,-1.044975159141902921e-01,2.765630947155463953e-02,2.940049701759009544e-03,-4.625705622111901303e-04,-3.651536073799889204e-01,-5.980810685352780931e-01,-1.307891581262476122e-01,3.048289623768792034e-02,1.598126178331334569e-03,-6.165767867405718599e-04,1.718934882036956147e-03,1.830772120926628345e-03,2.128179678660730920e-03,1.424383530185568448e-05,-9.905040488067514822e-06,-3.188710322998235555e-06,3.134672619430732277e-01,-2.230638008275497020e-01,1.594847654454089603e-01,-4.097904490867092719e-05,3.141437230606731745e+00,1.110764747206009827e-05,-6.103727456536307220e-04,-7.515708512675374877e-04,-1.197495237815123306e-03,-1.122038006194939832e-05,1.009608663718180324e-05,3.137886106455964458e-06,3.117483270610362789e-01,-2.248945729484763401e-01,1.573565857667482415e-01,-5.522288021052661167e-05,3.141447135647220001e+00,1.429635779505833467e-05
1.240251898765563965e+01,-4.855410622452199232e-01,-6.395318812197144931e-01,-2.409617739336867570e-01,3.030439486153614984e-02,4.809887532099666081e-03,-9.737322849639857246e-04,-3.892310983530351542e-01,-6.063712310721653953e-01,-1.528236812877354633e-01,3.044719596245756832e-02,2.240478449085000698e-03,-6.880078863852547195e-04,1.712807473786662465e-03,1.823241159603208655e-03,2.116188435476670966e-03,1.413195991554021383e-05,-9.804028428529285331e-06,-3.157503304239890284e-06,3.134707244672301218e-01,-2.230606271682849806e-01,1.594127926510180426e-01,-4.101789112047637037e-05,3.141437348631179294e+00,1.111994835618198726e-05,-6.147101239841145075e-04,-7.543075440599918960e-04,-1.200453765621983760e-03,-1.113158829697778706e-05,1.005094879157401924e-05,3.105034782450529294e-06,3.117579169934434624e-01,-2.248838683278881756e-01,1.572966042155413691e-01,-5.514985103601658420e-05,3.141447152659607944e+00,1.427745166042187797e-05
1.241257905960083008e+01,-3.173522967224846059e-01,-6.799952595391267618e-01,-2.949755451569908149e-01,3.169901356787706986e-02,1.920313986735827476e-03,4.097450592194306165e-04,-3.748553380269250557e-01,-6.210960367655576908e-01,-1.812540540615865392e-01,3.069755948354147002e-02,2.176445556615166227e-03,-4.684572972643176849e-04,1.706659676597525096e-03,1.815678008287351965e-03,2.104149370592669002e-03,1.402129096483516745e-05,-9.703881140545835810e-06,-3.126467315427874211e-06,3.134741661479166774e-01,-2.230574862063767483e-01,1.593407748778568056e-01,-4.105553435801577482e-05,3.141437465790049455e+00,1.113207910644659041e-05,-6.147426667887919772e-04,-7.579469693507562495e-04,-1.206940713778659972e-03,-1.101130701494173733e-05,9.964592777187907286e-06,3.088134829189185814e-06,3.117675064713191779e-01,-2.248731642146641063e-01,1.572366255072641383e-01,-5.507682532285094058e-05,3.141447169671189865e+00,1.425854642187446462e-05
1.242263865470886230e+01,-3.417675841117965851e-01,-4.632021953547924009e-01,2.893225499861279675e-03,3.339591533202221352e-02,-4.173119265725556450e-03,-3.207959048721738260e-03,-3.682377872438993283e-01,-5.895172684834046883e-01,-1.444245981492969788e-01,3.123723065323762149e-02,9.065325921470216699e-04,-1.016357647555801800e-03,1.700520138966899039e-03,1.808115987115638474e-03,2.092091653713971759e-03,1.391211778158694490e-05,-9.605532177530135815e-06,-3.096058402851939357e-06,3.134776156336303021e-01,-2.230543446216884385e-01,1.592687412956305393e-01,-4.109168528944274947e-05,3.141437581149787217e+00,1.114358367656415104e-05,-6.131675784844084530e-04,-7.545589912340613112e-04,-1.204483143471446428e-03,-1.086225574633882032e-05,9.784955983601360794e-06,3.025396546897150447e-06,3.117770954946634254e-01,-2.248624606088040767e-01,1.571766496419165771e-01,-5.500380307102969437e-05,3.141447186681964876e+00,1.423964207941609124e-05
1.243269777297973633e+01,-5.523954062482184374e-02,-2.414050339568273584e-01,-5.068564306617020371e-02,6.236726471797561511e-02,-1.698309054794661793e-02,-9.627887564196616413e-03,-3.056381379200838189e-01,-5.198948215780891946e-01,-1.256768071326716252e-01,3.746323746618521883e-02,-2.671392035871706511e-03,-2.738663630883964983e-03,1.694451361579294314e-03,1.800646467291939883e-03,2.080079412324739759e-03,1.380830773209994151e-05,-9.510815344308077985e-06,-3.067206170631187966e-06,3.134811354250555127e-01,-2.230511110430161426e-01,1.591967560318233721e-01,-4.112247654845286340e-05,3.141437692876589693e+00,1.115353246241556563e-05,-6.012916793288207353e-04,-7.401940682126562348e-04,-1.197981688515937062e-03,-1.032571393804540482e-05,9.422177353204813925e-06,2.869807988437878977e-06,3.117866840634762049e-01,-2.248517575103080868e-01,1.571166766194986297e-01,-5.493078428055280492e-05,3.141447203691933865e+00,1.422073863304675444e-05
1.244275760650634766e+01,2.135143804498035661e-02,-1.064531936526874056e-01,-2.243596274956779699e-02,6.878980045156964096e-02,-3.168383209055567612e-02,-1.183853710075566563e-02,-2.402402227270710178e-01,-4.372064959930088701e-01,-1.050286382560508686e-01,4.372855006326210880e-02,-8.473880046808501126e-03,-4.558638324858305460e-03,1.688540640490927749e-03,1.793371340394020463e-03,2.068151050000113268e-03,1.371114292501339547e-05,-9.421796294655541295e-06,-3.040274717454395070e-06,3.134848139545771128e-01,-2.230476823103720307e-01,1.591248503826863392e-01,-4.114661737304597131e-05,3.141437798906817847e+00,1.116155912508947109e-05,-5.820588492353156312e-04,-7.163291577831886739e-04,-1.187830845567965652e-03,-9.663540465509620371e-06,8.853686531420944022e-06,2.678413331786419084e-06,3.117962733140861586e-01,-2.248410536507660373e-01,1.570566993326862337e-01,-5.485776029805936678e-05,3.141447220703112553e+00,1.420183384254386616e-05
1.245281767845153809e+01,3.091300596846565663e-01,2.635995028981484925e-02,9.041206864593394343e-02,8.146094551401601713e-02,-4.347203464343819129e-02,-1.710940709916622740e-02,-1.303661662447254954e-01,-3.444932067364441242e-01,-6.594049687565391171e-02,5.127502915341289325e-02,-1.547351096613443916e-02,-7.068792079719890369e-03,1.682887652763290134e-03,1.786377609259302314e-03,2.056356868176895461e-03,1.362184991739737649e-05,-9.339918945650492230e-06,-3.015829592877049018e-06,3.134887504447251838e-01,-2.230439719282826250e-01,1.590530774925859037e-01,-4.116288466749634667e-05,3.141437897795748224e+00,1.116709901111940041e-05,-5.505813166920467926e-04,-6.844632974324701014e-04,-1.171359328351671229e-03,-8.879344284188971326e-06,8.141981960401097976e-06,2.430590001594031100e-06,3.118058627919618742e-01,-2.248303495375419403e-01,1.569967206244090030e-01,-5.478473458489372316e-05,3.141447237714694030e+00,1.418292860399644943e-05
1.246287727355957031e+01,4.656061086108110869e-01,2.914846403427719945e-01,1.893220649392717558e-01,1.002959744686557075e-01,-5.985616151931678897e-02,-2.196363156988301313e-02,-1.117171127361818450e-02,-2.172976373206009226e-01,-1.488798451266877543e-02,6.107921821646146443e-02,-2.435004107677091190e-02,-1.004775997775251596e-02,1.677601366200328009e-03,1.779761408777809275e-03,2.044765286546705672e-03,1.354228448128000099e-05,-9.266861322109964613e-06,-2.994354119797641803e-06,3.134930531815063870e-01,-2.230398845229041027e-01,1.589815100456081487e-01,-4.116942785179247258e-05,3.141437987864147185e+00,1.116967014174043382e-05,-5.093851504000320579e-04,-6.415781166379743057e-04,-1.147559411219373909e-03,-7.910019185740622846e-06,7.263126365412633580e-06,2.134735640421941604e-06,3.118154518153060661e-01,-2.248196459316819107e-01,1.569367447590614417e-01,-5.471171233307247695e-05,3.141447254725469485e+00,1.416402426153807605e-05
1.247293710708618164e+01,6.676593758630310349e-01,5.009157379286459655e-01,3.219498300435196247e-01,1.204694908177635776e-01,-8.140864914263784557e-02,-2.712913300549250548e-02,1.245945061537116483e-01,-7.365496227075153668e-02,5.247957839856891293e-02,7.295727273672189539e-02,-3.576176268994429863e-02,-1.346403458330051525e-02,1.672776269822700808e-03,1.773627829442179712e-03,2.033457899376626792e-03,1.347437814523027430e-05,-9.204807845288704324e-06,-2.976279462430809031e-06,3.134978173357387821e-01,-2.230353142426976798e-01,1.589102253716256630e-01,-4.116431020534875435e-05,3.141438066928802897e+00,1.116884000860437238e-05,-4.589769962571315243e-04,-5.886309028358199195e-04,-1.114824174686422599e-03,-6.748442906066906335e-06,6.166532366884572649e-06,1.796016329110234650e-06,3.118250410659160754e-01,-2.248089420721398612e-01,1.568767674722490457e-01,-5.463868835057902526e-05,3.141447271736648172e+00,1.414511947103518099e-05
1.248299622535705566e+01,7.196821944058970910e-01,7.682307766277051142e-01,3.305035602882290258e-01,1.327936398936632734e-01,-9.348916372705549926e-02,-2.810097928280477428e-02,2.436120438041487479e-01,9.472218550893982125e-02,1.080843747765009438e-01,8.492454616811018209e-02,-4.730724289736654153e-02,-1.639142352320136636e-02,1.668473317780703622e-03,1.768081320929953742e-03,2.022504527144861237e-03,1.341875354407939684e-05,-9.154500081754668193e-06,-2.961400779551538835e-06,3.135031029525094937e-01,-2.230301576527139173e-01,1.588392989769759622e-01,-4.114691601602276776e-05,3.141438134246535618e+00,1.116481524511431255e-05,-4.051944187616403781e-04,-5.249061723663747594e-04,-1.076934808417800678e-03,-5.525886175643128651e-06,4.997225719089775331e-06,1.478153341188610025e-06,3.118346296347287994e-01,-2.247982389736438713e-01,1.568167944498310984e-01,-5.456566956010216291e-05,3.141447288746617161e+00,1.412621602466585096e-05
1.249305605888366699e+01,9.319962823927727680e-01,8.690355387658793562e-01,2.823494631669751787e-01,1.485575432892330128e-01,-1.001821003125044907e-01,-3.254231630530496355e-02,3.812888915218736186e-01,2.495848561603277171e-01,1.429373924545958019e-01,9.765114559233475933e-02,-5.788221438039413413e-02,-1.962160207962208858e-02,1.664736499739695799e-03,1.763198525708080259e-03,2.011932274163739584e-03,1.337603722424469496e-05,-9.115456909710329959e-06,-2.949828651946507618e-06,3.135089553850784472e-01,-2.230243365883937401e-01,1.587687494371824437e-01,-4.111660835336399932e-05,3.141438190300885669e+00,1.115748258221644829e-05,-3.461193935008453904e-04,-4.562355538334845377e-04,-1.038620906785020634e-03,-4.240974238710296913e-06,3.876696117808147228e-06,1.149048441736852164e-06,3.118442188853387531e-01,-2.247875351141018219e-01,1.567568171630187024e-01,-5.449264557760869767e-05,3.141447305757795405e+00,1.410731123416295591e-05
1.250311565399169922e+01,1.090896818886051500e+00,1.101628714297376188e+00,1.663827920859324849e-01,1.547735702352536213e-01,-1.114802347655666492e-01,-3.803296634268243243e-02,5.232104769947092393e-01,4.199936277877374113e-01,1.476264723808631552e-01,1.090756305209185373e-01,-6.860181845742863160e-02,-2.330387493223415665e-02,1.661612904352791032e-03,1.759033578566842129e-03,2.001716557985640504e-03,1.334548529020417746e-05,-9.087537010142252432e-06,-2.941879206768542965e-06,3.135154208130357945e-01,-2.230177979296749380e-01,1.586985578556567855e-01,-4.107413803558327569e-05,3.141438235231560849e+00,1.114652768493603999e-05,-2.828455797550006733e-04,-3.817442223942920515e-04,-1.005460957891714420e-03,-3.031105048984570953e-06,2.769968719397602645e-06,7.883357475901286033e-07,3.118538079086830006e-01,-2.247768315082417923e-01,1.566968412976711411e-01,-5.441962332578745146e-05,3.141447322768570860e+00,1.408840689170458253e-05
1.251317620277404785e+01,1.055477106456075953e+00,1.220200919102572890e+00,3.800914978664114430e-01,1.658800037114729897e-01,-1.190379423622348748e-01,-3.865454993895079544e-02,6.296638028869826487e-01,5.800350860507045292e-01,1.941194774779728127e-01,1.204365051590294278e-01,-7.868904323838987747e-02,-2.637400993357748649e-02,1.659105645133562151e-03,1.755624996224573438e-03,1.991849660246200124e-03,1.332672440545845927e-05,-9.070199873713677627e-06,-2.937226640824060658e-06,3.135225034862237359e-01,-2.230105018914290693e-01,1.586287094067104497e-01,-4.101986974581896641e-05,3.141438269581084963e+00,1.113227411624406475e-05,-2.226532662943938549e-04,-3.051203333471490167e-04,-9.689743676894195436e-04,-1.858101350619931631e-06,1.717324405350716711e-06,4.605216254157646553e-07,3.118633978410901841e-01,-2.247661268876536556e-01,1.566368597464642409e-01,-5.434659415127742399e-05,3.141447339780958803e+00,1.406950075706812583e-05
1.252323651313781738e+01,1.311398889872214424e+00,1.156416857429328537e+00,4.889547216217938752e-01,1.759973925897930780e-01,-1.253627690456464439e-01,-3.954570006529622289e-02,7.660108202840290037e-01,6.953114403264293308e-01,2.530865263067370030e-01,1.315486826451821578e-01,-8.802378839984119352e-02,-2.900834795992123655e-02,1.657215367423476053e-03,1.752950625782473881e-03,1.982373246047210331e-03,1.331938789095247396e-05,-9.062694449154874200e-06,-2.935449562971209132e-06,3.135302029136551316e-01,-2.230024718949650542e-01,1.585592528627694231e-01,-4.095417881648711787e-05,3.141438294098494399e+00,1.111514550750498549e-05,-1.596506939274838928e-04,-2.345060119552833827e-04,-9.275364586383438468e-04,-7.215815035185191921e-07,7.395686169743620699e-07,1.747059695508648030e-07,3.118729875462316614e-01,-2.247554225207475387e-01,1.565768796167222032e-01,-5.427356670743958844e-05,3.141447356792943513e+00,1.405059507047619420e-05
1.253329586982727051e+01,1.261033316674941673e+00,1.393264664520005303e+00,4.919723707681795122e-01,1.823667793806875992e-01,-1.448500070239412407e-01,-4.268292218577958430e-02,8.650153195622116709e-01,8.349020851651445252e-01,3.008636951990255048e-01,1.417123019922832405e-01,-9.938903212466121406e-02,-3.174326280509291026e-02,1.655932094258684342e-03,1.750982027942681691e-03,1.973321520299621198e-03,1.332264737062411318e-05,-9.066056008707646885e-06,-2.936455739911001113e-06,3.135385084365688302e-01,-2.229937371406268409e-01,1.584902266931390580e-01,-4.087789881566642098e-05,3.141438307747307146e+00,1.109523543615133799e-05,-1.009690927415767762e-04,-1.639723238378037627e-04,-8.841103114313167335e-04,3.321662213427937496e-07,-3.425344345189231691e-07,-1.021776165392800035e-07,3.118825763423101471e-01,-2.247447191685695289e-01,1.565169051728394489e-01,-5.420054618629053416e-05,3.141447373803315735e+00,1.403169117606233910e-05
1.254335570335388184e+01,1.603512058223198533e+00,1.471589397535323807e+00,4.685759771383958272e-01,1.928458085337231009e-01,-1.555893291902678000e-01,-4.497005652567283990e-02,1.012714667294409177e+00,9.622395476391804037e-01,3.344061515868995693e-01,1.519390033005712237e-01,-1.106290915377825396e-01,-3.438862154920889480e-02,1.655262806949977551e-03,1.749707446104606465e-03,1.964698969213679331e-03,1.333619842354215127e-05,-9.080476863570762308e-06,-2.940137334625947745e-06,3.135474283998700984e-01,-2.229843078629228648e-01,1.584216268552407214e-01,-4.079132378025491595e-05,3.141438310337630657e+00,1.107264905093349588e-05,-3.720899662513990505e-05,-9.556980504693103411e-05,-8.416755352045324472e-04,1.356015141364341050e-06,-1.443135720897162239e-06,-3.683173343696993577e-07,3.118921655929201009e-01,-2.247340153090274795e-01,1.564569278860270529e-01,-5.412752220379706892e-05,3.141447390814494423e+00,1.401278638555944405e-05
1.255341506004333496e+01,1.670204340278319322e+00,1.612077323099077031e+00,7.043604432274124250e-01,2.069535097624163600e-01,-1.607365975236829392e-01,-4.819725501325137357e-02,1.144212601891191339e+00,1.092207102731159729e+00,4.083970099150021626e-01,1.629419045929402787e-01,-1.206505927349626195e-01,-3.715034824201739194e-02,1.655234819502621581e-03,1.749111331198762234e-03,1.956534291470989929e-03,1.336038912105111489e-05,-9.105134788999757074e-06,-2.946518127379525690e-06,3.135569892085012245e-01,-2.229742006256507092e-01,1.583534877336152946e-01,-4.069411256159688451e-05,3.141438302690077844e+00,1.104736436376606665e-05,2.723361392452550319e-05,-2.821900674663549923e-05,-7.927601504882398091e-04,2.414982236932625734e-06,-2.461169994372087637e-06,-6.369214609002023871e-07,3.119017543889985866e-01,-2.247233119568494697e-01,1.563969534421442986e-01,-5.405450168264800109e-05,3.141447407824866644e+00,1.399388249114559234e-05
1.256347560882568359e+01,1.715061175939700311e+00,1.786777322699201864e+00,7.649857308732230798e-01,2.214566671599103309e-01,-1.677727979221886878e-01,-5.200576648498618504e-02,1.258382316700893178e+00,1.231121146724768245e+00,4.797147541066464349e-01,1.746448571063343169e-01,-1.300750337724078387e-01,-4.012143189061115334e-02,1.655838225390914454e-03,1.749192592118112462e-03,1.948883495253164212e-03,1.339573130416161259e-05,-9.139289440092800634e-06,-2.955727605576042125e-06,3.135671825467966634e-01,-2.229634147441431902e-01,1.582858553861905826e-01,-4.058574120397638813e-05,3.141438285547814679e+00,1.101924875093309776e-05,8.922545518012418376e-05,3.984537092717276149e-05,-7.390676739929542653e-04,3.524998840156817298e-06,-3.405602276488806038e-06,-9.184883337061407715e-07,3.119113443214057702e-01,-2.247126073362613052e-01,1.563369718909374262e-01,-5.398147250813800071e-05,3.141447424837254587e+00,1.397497635650913903e-05
1.257353639602661133e+01,1.869232033097961709e+00,1.899188135081539830e+00,9.389694111377928643e-01,2.304990448653169155e-01,-1.785810025156378822e-01,-5.406166354455175377e-02,1.380552259980306840e+00,1.364734544396122740e+00,5.715656855128757874e-01,1.858156946581308588e-01,-1.397762275210538419e-01,-4.290947822139927481e-02,1.657059595291173566e-03,1.749952145661073629e-03,1.941808860164211071e-03,1.344196712407045109e-05,-9.182816364205979832e-06,-2.967668447795212294e-06,3.135779940763698814e-01,-2.229519503163300831e-01,1.582187977784299260e-01,-4.046647447888531497e-05,3.141438259033681568e+00,1.098840132603294498e-05,1.508414541497618523e-04,1.074586444257014681e-04,-6.777913276618319823e-04,4.608783812199545680e-06,-4.338109045032674834e-06,-1.190201641525490956e-06,3.119209344810787155e-01,-2.247019024619911487e-01,1.562769889182657190e-01,-5.390844160295576776e-05,3.141447441850045763e+00,1.395606977382815727e-05
1.258359646797180176e+01,2.008649452978552574e+00,2.264463583823582038e+00,9.559493981901516779e-01,2.394481797539600720e-01,-1.799133182208335346e-01,-5.839250723452179409e-02,1.506171698579956031e+00,1.544680352281614599e+00,6.484424280483309655e-01,1.965421916772966959e-01,-1.478036456610097860e-01,-4.600608402402378561e-02,1.658898596154092468e-03,1.751426745570175848e-03,1.935364815581422674e-03,1.349864121286811625e-05,-9.234500423232024140e-06,-2.982494837298434738e-06,3.135894225551085213e-01,-2.229397716031968624e-01,1.581523750255699190e-01,-4.033677467692200450e-05,3.141438224361203790e+00,1.095466969798230834e-05,2.127231066080821739e-04,1.823481354973414655e-04,-6.130752210856052617e-04,5.647114220821535584e-06,-5.148886724458090312e-06,-1.477445675997130381e-06,3.119305239589544310e-01,-2.246911983487670517e-01,1.562170102099884883e-01,-5.383541588979012414e-05,3.141447458861627240e+00,1.393716453528074392e-05
1.259365630149841309e+01,2.003510891864062060e+00,2.253903348886515001e+00,1.186856750563573648e+00,2.629735960408953188e-01,-1.996262627333521278e-01,-6.465004325843762278e-02,1.605639537236777326e+00,1.686524951602594857e+00,7.561252925513795020e-01,2.098284725500164372e-01,-1.581681690754782599e-01,-4.973487587090655304e-02,1.661334133649674865e-03,1.753642497697554528e-03,1.929611089238967257e-03,1.356723489711770979e-05,-9.295435783600918071e-06,-3.000659758004543325e-06,3.136014473432140459e-01,-2.229268519915274527e-01,1.580866440124150951e-01,-4.019515701017897791e-05,3.141438180437022165e+00,1.091759998677330808e-05,2.704227796061120146e-04,2.557758162365544440e-04,-5.400183199586386503e-04,6.834288792127735050e-06,-6.070266467645586220e-06,-1.809985378115142627e-06,3.119401132095643847e-01,-2.246804944892250022e-01,1.561570329231761201e-01,-5.376239190729668600e-05,3.141447475872805928e+00,1.391825974477785226e-05
1.260371589660644531e+01,2.218618959151462899e+00,2.435254017444346886e+00,1.329127927765451966e+00,2.756993856340644311e-01,-2.142497537113076944e-01,-6.565309033019786633e-02,1.728235421619714440e+00,1.836270764770945307e+00,8.707258195941940393e-01,2.230026551668260471e-01,-1.693844860026441634e-01,-5.291851876276482125e-02,1.664351842144779587e-03,1.756593985008807245e-03,1.924629419724092037e-03,1.364809051337824132e-05,-9.366496040390549161e-06,-3.021929470184769006e-06,3.136140540750534389e-01,-2.229131968983561751e-01,1.580216864775526309e-01,-4.004127914209718492e-05,3.141438126387540386e+00,1.087742593213471029e-05,3.290822089548401568e-04,3.294649127835823496e-04,-4.589450093958176110e-04,8.054668656618194241e-06,-7.078396761647684873e-06,-2.118753468788541640e-06,3.119497022329086322e-01,-2.246697908833649726e-01,1.560970570578285310e-01,-5.368936965547542624e-05,3.141447492883580939e+00,1.389935540231947888e-05
1.261378026008605957e+01,2.306221091666775358e+00,2.708131847741846787e+00,1.012691545947207450e+00,2.901224210324490627e-01,-2.135135688449623093e-01,-7.274265049977085562e-02,1.843832555629126846e+00,2.010642981365125870e+00,8.991189648647968102e-01,2.364266083399506613e-01,-1.782103025711077871e-01,-5.688334511016603090e-02,1.667953214303979307e-03,1.760304706711625280e-03,1.920411348458279932e-03,1.374140330153240453e-05,-9.446313348803897175e-06,-3.046723575268929207e-06,3.136272490158716342e-01,-2.228987774971527280e-01,1.579574641116427147e-01,-3.987490948867790982e-05,3.141438063589070850e+00,1.083371852370176223e-05,3.871835173389831042e-04,4.073263212294194304e-04,-3.870058117570774085e-04,9.294372886050773284e-06,-7.948750393231092577e-06,-2.469764806249959077e-06,3.119592958015676709e-01,-2.246590822038643520e-01,1.560370527631844417e-01,-5.361631279021031435e-05,3.141447509902419721e+00,1.388044209897069229e-05
1.262384033203125000e+01,2.528385578586207494e+00,2.824249349205868675e+00,1.133267231649436324e+00,3.012936418579026387e-01,-2.278273896853079128e-01,-7.674890663961611570e-02,1.980743160220542975e+00,2.173364254933274786e+00,9.459486182217247130e-01,2.494000150435410623e-01,-1.881337199939478178e-01,-6.085645741605605341e-02,1.672152149244983659e-03,1.764798451202523842e-03,1.916891013372066903e-03,1.384685522253467083e-05,-9.535100123474430042e-06,-3.075164957029234546e-06,3.136410374286883185e-01,-2.228835796394377233e-01,1.578939650682792961e-01,-3.969643185450999820e-05,3.141437991813877506e+00,1.078637190339404143e-05,4.483746827009455534e-04,4.860009189425145261e-04,-3.192688381642637364e-04,1.050204885087248836e-05,-8.841430041355968756e-06,-2.832779110346208239e-06,3.119688852794433309e-01,-2.246483780906402550e-01,1.559770740549072388e-01,-5.354328707704467073e-05,3.141447526914001198e+00,1.386153686042327556e-05
1.263389968872070312e+01,2.687341158931456864e+00,2.811179745364006610e+00,1.411864044152464581e+00,3.030674321192279863e-01,-2.434413525775803167e-01,-7.359373014323604412e-02,2.122062759962725753e+00,2.300927353019421417e+00,1.039131703407872642e+00,2.601334984586784471e-01,-1.991952465106743286e-01,-6.340391196149205988e-02,1.676977719915071418e-03,1.770050637314835680e-03,1.914073421719175066e-03,1.396276924128274392e-05,-9.633627980054110831e-06,-3.106321308553869780e-06,3.136554517954369681e-01,-2.228676241011474102e-01,1.578311730327436602e-01,-3.950749731461287084e-05,3.141437910296393188e+00,1.073631165745555661e-05,5.123133471868093845e-04,5.593627239355571058e-04,-2.466328098886173717e-04,1.154184074098797770e-05,-9.811297522405642907e-06,-3.102239215111581108e-06,3.119784740755218722e-01,-2.246376747384622452e-01,1.559170996110244845e-01,-5.347026655589561645e-05,3.141447543924373420e+00,1.384263296600942724e-05
1.264395904541015625e+01,2.540090314341435729e+00,2.897686881057339736e+00,1.304192604641917663e+00,3.040928248012604307e-01,-2.523264989368181332e-01,-7.801784355721909370e-02,2.205668270838467837e+00,2.420279258627004992e+00,1.092143883654681735e+00,2.689253637271948882e-01,-2.098214969959031062e-01,-6.632669828063747497e-02,1.682401502761385510e-03,1.776009935872444262e-03,1.911965015427686317e-03,1.408722499517675854e-05,-9.741799974563712880e-06,-3.140112323592315881e-06,3.136704643743617460e-01,-2.228509614504118053e-01,1.577690901825694048e-01,-3.931002103956978669e-05,3.141437819134770937e+00,1.068361674800325669e-05,5.685315036017350157e-04,6.277494157151780304e-04,-1.773320318040329745e-04,1.239037176035958585e-05,-1.077086852530201864e-05,-3.364348860596619429e-06,3.119880628716003579e-01,-2.246269713862842632e-01,1.558571251671417301e-01,-5.339724603474654862e-05,3.141447560934745642e+00,1.382372907159557215e-05
1.265401911735534668e+01,2.791236677708982317e+00,2.815219784656961100e+00,1.505766775098007715e+00,2.991649014416755681e-01,-2.434523312070978052e-01,-7.117892695738552156e-02,2.322781952212570999e+00,2.499267363832996303e+00,1.174868461943346931e+00,2.749732712700910242e-01,-2.165476638381420571e-01,-6.729714401598708984e-02,1.688389112300691091e-03,1.782599530695239218e-03,1.910563067047448861e-03,1.421770341355464209e-05,-9.856924096269567995e-06,-3.175197673613047328e-06,3.136860414617767545e-01,-2.228336677423649326e-01,1.577077095259119544e-01,-3.910651690802627816e-05,3.141437721022231067e+00,1.062962615943511105e-05,6.250487845870945219e-04,6.860935805241689164e-04,-1.054397616292079620e-04,1.298779603580169942e-05,-1.146064083890774586e-05,-3.492144752280167702e-06,3.119976523494760734e-01,-2.246162672730601662e-01,1.557971464588644994e-01,-5.332422032158091855e-05,3.141447577946327119e+00,1.380482383304815880e-05
1.266407895088195801e+01,2.635645522254544293e+00,2.781914449355563868e+00,1.352151787574638719e+00,2.917561242740861482e-01,-2.474787171023927201e-01,-7.311422814360392375e-02,2.385354666220965925e+00,2.555796780937510171e+00,1.210325127069605378e+00,2.783298418708900490e-01,-2.227338744909922175e-01,-6.846056084151046217e-02,1.694894773354162351e-03,1.789716645672952177e-03,1.909846459079847037e-03,1.435153768415131783e-05,-9.977695713695577742e-06,-3.211249364550725769e-06,3.137021363734401880e-01,-2.228158467678451604e-01,1.576470156311319537e-01,-3.889965865493613548e-05,3.141437617261792159e+00,1.057466967799453840e-05,6.727331342375502321e-04,7.339565970349642369e-04,-4.005758338675247999e-05,1.331975035065206082e-05,-1.202164258661027911e-05,-3.588064428516059195e-06,3.120072416000860271e-01,-2.246055634135181167e-01,1.557371691720521034e-01,-5.325119633908745331e-05,3.141447594957505807e+00,1.378591904254526375e-05
